"ProbeID","Symbol","EntrezID","GeneName","IQR"
"205002_at","AHDC1","27245","AT-hook DNA binding motif containing 1",0.338339589792953
"220842_at","AHI1","54806","Abelson helper integration site 1",0.648672238579371
"220016_at","AHNAK","79026","AHNAK nucleoprotein",0.404979144577356
"212992_at","AHNAK2","113146","AHNAK nucleoprotein 2",0.312457542910212
"202820_at","AHR","196","aryl hydrocarbon receptor",1.60402393097291
"201491_at","AHSA1","10598","activator of HSP90 ATPase activity 1",0.147301221373171
"204551_s_at","AHSG","197","alpha 2-HS glycoprotein",0.577052123734164
"219672_at","AHSP","51327","alpha hemoglobin stabilizing protein",0.0865422247397314
"219841_at","AICDA","57379","activation induced cytidine deaminase",0.134033049237801
"220199_s_at","AIDA","64853","axin interactor, dorsalization associated",0.503063480801529
"209901_x_at","AIF1","199","allograft inflammatory factor 1",0.642937178679246
"205512_s_at","AIFM1","9131","apoptosis inducing factor mitochondria associated 1",0.662922409620329
"206513_at","AIM2","9447","absent in melanoma 2",0.154112354417856
"202541_at","AIMP1","9255","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",0.656172486437216
"209972_s_at","AIMP2","7965","aminoacyl tRNA synthetase complex interacting multifunctional protein 2",0.181940621087967
"201782_s_at","AIP","9049","AHR interacting HSP90 co-chaperone",0.283270181216627
"219977_at","AIPL1","23746","AIP like 1 HSP90 co-chaperone",0.175956749362039
"208090_s_at","AIRE","326","autoimmune regulator",0.257237104798113
"218712_at","AIRIM","54955","AFG2 interacting ribosome maturation factor",0.236708634205761
"206460_at","AJAP1","55966","adherens junctions associated protein 1",1.84332419263389
"202588_at","AK1","203","adenylate kinase 1",0.456530778800879
"212174_at","AK2","204","adenylate kinase 2",1.38608362910744
"204348_s_at","AK4","205","adenylate kinase 4",1.34859509415431
"219308_s_at","AK5","26289","adenylate kinase 5",0.876460916855088
"203893_at","AK6","102157402","adenylate kinase 6",0.104520116419162
"210626_at","AKAP1","8165","A-kinase anchoring protein 1",0.632411454662356
"213396_s_at","AKAP10","11216","A-kinase anchoring protein 10",0.200015517647947
"203156_at","AKAP11","11215","A-kinase anchoring protein 11",0.704211960661564
"210517_s_at","AKAP12","9590","A-kinase anchoring protein 12",0.68032598710508
"222024_s_at","AKAP13","11214","A-kinase anchoring protein 13",0.702633546082383
"210269_s_at","AKAP17A","8227","A-kinase anchoring protein 17A",0.533780334835953
"207344_at","AKAP3","10566","A-kinase anchoring protein 3",0.304971915595713
"207019_s_at","AKAP4","8852","A-kinase anchoring protein 4",0.408779980345568
"207800_at","AKAP5","9495","A-kinase anchoring protein 5",0.145841896379443
"217669_s_at","AKAP6","9472","A-kinase anchoring protein 6",0.542689208207701
"205771_s_at","AKAP7","9465","A-kinase anchoring protein 7",0.499729866309266
"203847_s_at","AKAP8","10270","A-kinase anchoring protein 8",0.156291917371176
"218064_s_at","AKAP8L","26993","A-kinase anchoring protein 8 like",0.289182146467098
"210962_s_at","AKAP9","10142","A-kinase anchoring protein 9",0.704792669262838
"219953_s_at","AKIP1","56672","A-kinase interacting protein 1",0.106154678636541
"217893_s_at","AKIRIN1","79647","akirin 1",0.843391676151626
"201900_s_at","AKR1A1","10327","aldo-keto reductase family 1 member A1",0.0996525422457069
"201272_at","AKR1B1","231","aldo-keto reductase family 1 member B",0.506076422692844
"206561_s_at","AKR1B10","57016","aldo-keto reductase family 1 member B10",0.366473553724665
"204151_x_at","AKR1C1","1645","aldo-keto reductase family 1 member C1",0.70657431668895
"211653_x_at","AKR1C2","1646","aldo-keto reductase family 1 member C2",0.937191979478711
"209160_at","AKR1C3","8644","aldo-keto reductase family 1 member C3",2.27398720356622
"210558_at","AKR1C4","1109","aldo-keto reductase family 1 member C4",0.0643066212979724
"207102_at","AKR1D1","6718","aldo-keto reductase family 1 member D1",0.203652142768154
"214259_s_at","AKR7A2","8574","aldo-keto reductase family 7 member A2",0.877138540547787
"206469_x_at","AKR7A3","22977","aldo-keto reductase family 7 member A3",0.264165310549416
"207163_s_at","AKT1","207","AKT serine/threonine kinase 1",0.259586314893035
"211453_s_at","AKT2","208","AKT serine/threonine kinase 2",0.655972225497466
"212609_s_at","AKT3","10000","AKT serine/threonine kinase 3",0.497026846695065
"218373_at","AKTIP","64400","AKT interacting protein",0.207724513888323
"218487_at","ALAD","210","aminolevulinate dehydratase",0.489827365938356
"205633_s_at","ALAS1","211","5'-aminolevulinate synthase 1",0.548584267522917
"211560_s_at","ALAS2","212","5'-aminolevulinate synthase 2",0.426350631657604
"211298_s_at","ALB","213","albumin",0.250612468894257
"201951_at","ALCAM","214","activated leukocyte cell adhesion molecule",0.515520806839296
"217791_s_at","ALDH18A1","5832","aldehyde dehydrogenase 18 family member A1",0.419271087280336
"212224_at","ALDH1A1","216","aldehyde dehydrogenase 1 family member A1",4.61909686523023
"207015_s_at","ALDH1A2","8854","aldehyde dehydrogenase 1 family member A2",0.593415479667669
"203180_at","ALDH1A3","220","aldehyde dehydrogenase 1 family member A3",1.25834161619005
"209646_x_at","ALDH1B1","219","aldehyde dehydrogenase 1 family member B1",0.394184277802973
"205208_at","ALDH1L1","10840","aldehyde dehydrogenase 1 family member L1",1.72955025542466
"201425_at","ALDH2","217","aldehyde dehydrogenase 2 family member",0.171757209760186
"205623_at","ALDH3A1","218","aldehyde dehydrogenase 3 family member A1",0.276094163213968
"202053_s_at","ALDH3A2","224","aldehyde dehydrogenase 3 family member A2",0.387313557711178
"205640_at","ALDH3B1","221","aldehyde dehydrogenase 3 family member B1",0.597259930224966
"204942_s_at","ALDH3B2","222","aldehyde dehydrogenase 3 family member B2",0.462717416024005
"203722_at","ALDH4A1","8659","aldehyde dehydrogenase 4 family member A1",0.316605374250018
"203609_s_at","ALDH5A1","7915","aldehyde dehydrogenase 5 family member A1",0.120003126944011
"221589_s_at","ALDH6A1","4329","aldehyde dehydrogenase 6 family member A1",2.20890375531826
"213591_at","ALDH7A1","501","aldehyde dehydrogenase 7 family member A1",0.235696398872931
"220148_at","ALDH8A1","64577","aldehyde dehydrogenase 8 family member A1",4.04711043655644
"201612_at","ALDH9A1","223","aldehyde dehydrogenase 9 family member A1",0.186570294279653
"200966_x_at","ALDOA","226","aldolase, fructose-bisphosphate A",0.734949723683705
"211617_at","ALDOAP2","228","ALDOA pseudogene 2",0.287674141734908
"217238_s_at","ALDOB","229","aldolase, fructose-bisphosphate B",0.605842459105955
"202022_at","ALDOC","230","aldolase, fructose-bisphosphate C",0.529018721780846
"218444_at","ALG12","79087","ALG12 alpha-1,6-mannosyltransferase",0.051754584523743
"205583_s_at","ALG13","79868","ALG13 UDP-N-acetylglucosaminyltransferase subunit",0.798703158276925
"207396_s_at","ALG3","10195","ALG3 alpha-1,3- mannosyltransferase",0.186110606466107
"218203_at","ALG5","29880","ALG5 dolichyl-phosphate beta-glucosyltransferase",0.358866163322734
"219649_at","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",0.458952255249695
"203545_at","ALG8","79053","ALG8 alpha-1,3-glucosyltransferase",0.521361563996711
"219374_s_at","ALG9","79796","ALG9 alpha-1,2-mannosyltransferase",0.191072445638035
"208211_s_at","ALK","238","ALK receptor tyrosine kinase",0.15614285117138
"205621_at","ALKBH1","8846","alkB homolog 1, histone H2A dioxygenase",0.668781650301942
"222228_s_at","ALKBH4","54784","alkB homolog 4, lysine demethylase",0.0924288638064823
"220365_at","ALLC","55821","allantoicase",0.159299279492013
"214221_at","ALMS1","7840","ALMS1 centrosome and basal body associated protein",0.638666582984287
"207206_s_at","ALOX12","239","arachidonate 12-lipoxygenase, 12S type",0.345169109657107
"207381_at","ALOX12B","242","arachidonate 12-lipoxygenase, 12R type",0.349412390574907
"214340_at","ALOX12P2","245","arachidonate 12-lipoxygenase pseudogene 2",0.410696009957142
"207328_at","ALOX15","246","arachidonate 15-lipoxygenase",0.163612252367463
"206714_at","ALOX15B","247","arachidonate 15-lipoxygenase type B",0.219224524873402
"214366_s_at","ALOX5","240","arachidonate 5-lipoxygenase",0.574451513968623
"204174_at","ALOX5AP","241","arachidonate 5-lipoxygenase activating protein",1.83249653234348
"207708_at","ALOXE3","59344","arachidonate epidermal lipoxygenase 3",0.0750055118929875
"210431_at","ALPG","251","alkaline phosphatase, germ cell",0.12347303575133
"207140_at","ALPI","248","alkaline phosphatase, intestinal",0.527167592279341
"207133_x_at","ALPK1","80216","alpha kinase 1",0.12495193829317
"214846_s_at","ALPK3","57538","alpha kinase 3",1.21546197753171
"215783_s_at","ALPL","249","alkaline phosphatase, biomineralization associated",0.122162199436735
"204664_at","ALPP","250","alkaline phosphatase, placental",0.760500783950628
"222333_at","ALS2CL","259173","ALS2 C-terminal like",0.236370185840675
"206837_at","ALX1","8092","ALX homeobox 1",0.208145305784539
"207690_at","ALX3","257","ALX homeobox 3",0.831888801541988
"208330_at","ALX4","60529","ALX homeobox 4",0.739181251211114
"209424_s_at","AMACR","23600","alpha-methylacyl-CoA racemase",3.25441512069812
"221114_at","AMBN","258","ameloblastin",0.202423118189476
"205477_s_at","AMBP","259","alpha-1-microglobulin/bikunin precursor",0.172243975752212
"52731_at","AMBRA1","55626","autophagy and beclin 1 regulator 1",0.582659736158472
"201196_s_at","AMD1","262","adenosylmethionine decarboxylase 1",0.908234149829774
"219082_at","AMDHD2","51005","amidohydrolase domain containing 2",0.628988668419318
"208410_x_at","AMELX","265","amelogenin X-linked",0.291478752277247
"208220_x_at","AMELY","266","amelogenin Y-linked",0.346922549303016
"202203_s_at","AMFR","267","autocrine motility factor receptor",0.536757331813098
"206516_at","AMH","268","anti-Mullerian hormone",0.639946505068552
"206892_at","AMHR2","269","anti-Mullerian hormone receptor type 2",0.653495032873217
"222108_at","AMIGO2","347902","adhesion molecule with Ig like domain 2",1.88777537196385
"204976_s_at","AMMECR1","9949","AMMECR nuclear protein 1",1.55006366987656
"220989_s_at","AMN","81693","amnion associated transmembrane protein",0.408815501496988
"209521_s_at","AMOT","154796","angiomotin",0.240046822682786
"203002_at","AMOTL2","51421","angiomotin like 2",0.135220670577251
"206121_at","AMPD1","270","adenosine monophosphate deaminase 1",0.0724106716541542
"212360_at","AMPD2","271","adenosine monophosphate deaminase 2",0.203422091280614
"207992_s_at","AMPD3","272","adenosine monophosphate deaminase 3",0.719736208214496
"205257_s_at","AMPH","273","amphiphysin",0.196616821501331
"204294_at","AMT","275","aminomethyltransferase",0.156169797692823
"208498_s_at","AMY1A","276","amylase alpha 1A",0.0903839946049669
"218167_at","AMZ2","51321","archaelysin family metallopeptidase 2",0.584854293995943
"218575_at","ANAPC1","64682","anaphase promoting complex subunit 1",0.183264730473725
"207845_s_at","ANAPC10","10393","anaphase promoting complex subunit 10",1.15991236483129
"209001_s_at","ANAPC13","25847","anaphase promoting complex subunit 13",0.184996543241233
"204218_at","ANAPC15","25906","anaphase promoting complex subunit 15",0.513195161072955
"218555_at","ANAPC2","29882","anaphase promoting complex subunit 2",0.253777802378333
"208722_s_at","ANAPC5","51433","anaphase promoting complex subunit 5",0.17417772607777
"205141_at","ANG","283","angiogenin",1.39872566087905
"213099_at","ANGEL1","23357","angel homolog 1",0.258794601470201
"221825_at","ANGEL2","90806","angel homolog 2",0.481821622248278
"205608_s_at","ANGPT1","284","angiopoietin 1",1.07935980637161
"205572_at","ANGPT2","285","angiopoietin 2",0.17470479425599
"221134_at","ANGPT4","51378","angiopoietin 4",0.208578323493463
"219514_at","ANGPTL2","23452","angiopoietin like 2",0.477622193402679
"219803_at","ANGPTL3","27329","angiopoietin like 3",0.365959346600134
"221009_s_at","ANGPTL4","51129","angiopoietin like 4",0.776469462415205
"206423_at","ANGPTL7","10218","angiopoietin like 7",0.203576396702626
"220437_at","ANGPTL8","55908","angiopoietin like 8",0.210816154578175
"208353_x_at","ANK1","286","ankyrin 1",0.723459995343744
"202921_s_at","ANK2","287","ankyrin 2",0.314164563685481
"206385_s_at","ANK3","288","ankyrin 3",2.72919070970964
"220144_s_at","ANKEF1","63926","ankyrin repeat and EF-hand domain containing 1",0.393028354045136
"219868_s_at","ANKFY1","51479","ankyrin repeat and FYVE domain containing 1",0.300662435345751
"220076_at","ANKH","56172","ANKH inorganic pyrophosphate transport regulator",0.171114250889206
"208773_s_at","ANKHD1","54882","ankyrin repeat and KH domain containing 1",0.704515378188614
"212200_at","ANKLE2","23141","ankyrin repeat and LEM domain containing 2",0.479501555070847
"220280_s_at","ANKMY1","51281","ankyrin repeat and MYND domain containing 1",0.412926165265667
"212798_s_at","ANKMY2","57037","ankyrin repeat and MYND domain containing 2",0.555250345826865
"218769_s_at","ANKRA2","57763","ankyrin repeat family A member 2",1.40979321697044
"206029_at","ANKRD1","27063","ankyrin repeat domain 1",0.81530846408574
"218093_s_at","ANKRD10","55608","ankyrin repeat domain 10",0.163840635472889
"215504_x_at","ANKRD10-IT1","100505494","ANKRD10 intronic transcript 1",0.186723832978554
"219437_s_at","ANKRD11","29123","ankyrin repeat domain 11",0.0608504157686536
"212286_at","ANKRD12","23253","ankyrin repeat domain 12",0.933405810058776
"220387_s_at","ANKRD13C-DT","11147","ANKRD13C divergent transcript",1.06947189313958
"212211_at","ANKRD17","26057","ankyrin repeat domain 17",0.580549686171876
"221232_s_at","ANKRD2","26287","ankyrin repeat domain 2",0.0746138687347866
"205706_s_at","ANKRD26","22852","ankyrin repeat domain 26",0.140771757346449
"221522_at","ANKRD27","84079","ankyrin repeat domain 27",0.100073800607129
"213035_at","ANKRD28","23243","ankyrin repeat domain 28",0.168489776886807
"216073_at","ANKRD34C","390616","ankyrin repeat domain 34C",0.094562028461298
"214723_x_at","ANKRD36","375248","ankyrin repeat domain 36",0.292858399849692
"220940_at","ANKRD36B","57730","ankyrin repeat domain 36B",0.313834746452569
"216686_at","ANKRD36BP2","645784","ankyrin repeat domain 36B pseudogene 2",0.0482498065788914
"211717_at","ANKRD40","91369","ankyrin repeat domain 40",0.229988377985977
"207259_at","ANKRD40CL","55018","ANKRD40 C-terminal like",0.371588301761383
"220572_at","ANKRD42-DT","100506282","ANKRD42 divergent transcript",0.221508942545321
"212731_at","ANKRD46","157567","ankyrin repeat domain 46",0.997865710295382
"219069_at","ANKRD49","54851","ankyrin repeat domain 49",0.412554168587186
"215759_at","ANKRD53","79998","ankyrin repeat domain 53",0.141172975176077
"220112_at","ANKRD55","79722","ankyrin repeat domain 55",0.245588080073758
"204672_s_at","ANKRD6","22881","ankyrin repeat domain 6",0.267989078866417
"206112_at","ANKRD7","56311","ankyrin repeat domain 7",0.0869104038153252
"212747_at","ANKS1A","23294","ankyrin repeat and sterile alpha motif domain containing 1A",0.368863014923788
"219989_s_at","ANKS1B","56899","ankyrin repeat and sterile alpha motif domain containing 1B",0.141635095186553
"218274_s_at","ANKZF1","55139","ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1",0.246439000126315
"218804_at","ANO1","55107","anoctamin 1",0.194153930697987
"218910_at","ANO10","55129","anoctamin 10",0.338910930732954
"220111_s_at","ANO2","57101","anoctamin 2",0.10196476684292
"215241_at","ANO3","63982","anoctamin 3",0.0686206148168047
"205206_at","ANOS1","3730","anosmin 1",0.401117764940463
"216376_x_at","ANOS2P","3734","anosmin 2, pseudogene",0.184867064762534
"201051_at","ANP32A","8125","acidic nuclear phosphoprotein 32 family member A",0.368765561864302
"220710_at","ANP32A-IT1","80035","ANP32A intronic transcript 1",0.366037849660899
"201305_x_at","ANP32B","10541","acidic nuclear phosphoprotein 32 family member B",0.429988857674397
"208538_at","ANP32CP","23520","acidic nuclear phosphoprotein 32 family member C, pseudogene",0.500581205379238
"208571_at","ANP32D","23519","acidic nuclear phosphoprotein 32 family member D",0.294264141975653
"221505_at","ANP32E","81611","acidic nuclear phosphoprotein 32 family member E",0.570850868138557
"202888_s_at","ANPEP","290","alanyl aminopeptidase, membrane",0.363812066209436
"219709_x_at","ANTKMT","65990","adenine nucleotide translocase lysine methyltransferase",0.191136548562145
